EMBLEM,NAME,QUALITY,TYPE,SLOT,POTENTIAL,HEALTH,ATTACK,DEFENCE,MAGIC,LINK1,LINK2,LINK3,ICONID,GRAPHICID,PASSIVE
MYTH,Goblet of Spirits,ARTIFACT4,ATTACK,TALISMAN,382,10387,11332,7554,8500,7335,7127,6453,211521,211659,null
MYTH,Spirit Tamer Ring,ARTIFACT1,DEFENSE,RING,222,4396,6044,6594,4945,7339,7167,7131,211511,211655,null
MYTH,Spirit Tamer Ring,ARTIFACT2,DEFENSE,RING,267,5275,7253,7913,5934,7339,7167,7131,211511,211655,null
MYTH,Spirit Tamer Ring,ARTIFACT3,DEFENSE,RING,322,6330,8704,9495,7121,7339,7167,7131,211511,211655,null
MYTH,Spirit Tamer Ring,ARTIFACT4,DEFENSE,RING,386,7596,10445,11394,8545,7339,7167,7131,211511,211655,null
MYTH,War Eagle Pendant,ARTIFACT1,MAGIC,NECKLACE,220,4372,4919,6011,6558,6449,7171,7139,211501,211643,null
MYTH,War Eagle Pendant,ARTIFACT2,MAGIC,NECKLACE,264,5246,5903,7213,7870,6449,7171,7139,211501,211643,null
MYTH,War Eagle Pendant,ARTIFACT3,MAGIC,NECKLACE,318,6295,7083,8656,9444,6449,7171,7139,211501,211643,null
MYTH,War Eagle Pendant,ARTIFACT4,MAGIC,NECKLACE,382,7554,8500,10387,11332,6449,7171,7139,211501,211643,null
MYTH,Percival's Protector,ARTIFACT1,NONE,OFF_HAND,225,4396,6059,6890,4990,null,null,null,211603,211653,Blue Headstart
MYTH,Percival's Protector,ARTIFACT2,NONE,OFF_HAND,270,5275,7271,8268,5988,null,null,null,211603,211653,Blue Headstart
MYTH,Percival's Protector,ARTIFACT3,NONE,OFF_HAND,325,6330,8725,9922,7185,null,null,null,211603,211653,Blue Headstart
MYTH,Percival's Protector,ARTIFACT4,NONE,OFF_HAND,390,7596,10470,11907,8622,null,null,null,211603,211653,Blue Headstart
MYTH,The Chosen One,ARTIFACT1,NONE,MAIN_HAND,225,6178,6890,4277,4990,null,null,null,211585,211651,Red Headstart
MYTH,The Chosen One,ARTIFACT2,NONE,MAIN_HAND,271,7413,8268,5132,5988,null,null,null,211585,211651,Red Headstart
MYTH,The Chosen One,ARTIFACT3,NONE,MAIN_HAND,325,8896,9922,6159,7185,null,null,null,211585,211651,Red Headstart
MYTH,The Chosen One,ARTIFACT4,NONE,MAIN_HAND,390,10675,11907,7390,8622,null,null,null,211585,211651,Red Headstart
HEX,Emerald Eye,ARTIFACT1,NONE,OFF_HAND,209,4140,4657,5692,6210,null,null,null,213011,213091,Witch's Ward
HEX,Emerald Eye,ARTIFACT2,NONE,OFF_HAND,250,4968,5589,6830,7452,null,null,null,213011,213091,Witch's Ward
HEX,Emerald Eye,ARTIFACT3,NONE,OFF_HAND,300,5962,6706,8196,8942,null,null,null,213011,213091,Witch's Ward
HEX,Emerald Eye,ARTIFACT4,NONE,OFF_HAND,362,7154,8048,9835,10731,null,null,null,213011,213091,Witch's Ward
DEATH,Horns of Misdeed,ARTIFACT1,ATTACK,HELM,209,5663,6178,4118,4633,4045,3407,3463,212993,213089,null
DEATH,Horns of Misdeed,ARTIFACT2,ATTACK,HELM,250,6795,7413,4942,5560,4045,3407,3463,212993,213089,null
DEATH,Horns of Misdeed,ARTIFACT3,ATTACK,HELM,300,8154,8896,5930,6672,4045,3407,3463,212993,213089,null
DEATH,Horns of Misdeed,ARTIFACT4,ATTACK,HELM,362,9785,10675,7117,8006,4045,3407,3463,212993,213089,null
THUNDER,Blessed Bolts,ARTIFACT1,ATTACK,TALISMAN,209,5663,6178,4118,4633,4049,4009,3423,212967,213113,null
THUNDER,Blessed Bolts,ARTIFACT2,ATTACK,TALISMAN,250,6795,7413,4942,5560,4049,4009,3423,212967,213113,null
THUNDER,Blessed Bolts,ARTIFACT3,ATTACK,TALISMAN,300,8154,8896,5930,6672,4049,4009,3423,212967,213113,null
THUNDER,Blessed Bolts,ARTIFACT4,ATTACK,TALISMAN,362,9785,10675,7117,8006,4049,4009,3423,212967,213113,null
NATURE,Violet Vine Ring,ARTIFACT1,MAGIC,RING,204,4033,4537,5545,6049,3439,3407,2841,212957,213109,null
NATURE,Violet Vine Ring,ARTIFACT2,MAGIC,RING,245,4840,5445,6654,7259,3439,3407,2841,212957,213109,null
NATURE,Violet Vine Ring,ARTIFACT3,MAGIC,RING,294,5808,6534,7985,8711,3439,3407,2841,212957,213109,null
NATURE,Violet Vine Ring,ARTIFACT4,MAGIC,RING,353,6969,7840,9582,10453,3439,3407,2841,212957,213109,null
SACRED,Sacred Supernova,ARTIFACT1,DEFENSE,NECKLACE,205,4075,5604,6114,4585,4041,4005,3439,212707,213053,null
SACRED,Sacred Supernova,ARTIFACT2,DEFENSE,NECKLACE,246,4890,6725,7337,5502,4041,4005,3439,212707,213053,null
SACRED,Sacred Supernova,ARTIFACT3,DEFENSE,NECKLACE,295,5868,8070,8804,6603,4041,4005,3439,212707,213053,null
SACRED,Sacred Supernova,ARTIFACT4,DEFENSE,NECKLACE,355,7042,9684,10565,7923,4041,4005,3439,212707,213053,null
SHADOW,Duskhunter Visor,ARTIFACT1,ATTACK,HELM,203,5516,6018,4012,4513,2853,2877,2567,212977,213087,null
SHADOW,Duskhunter Visor,ARTIFACT2,ATTACK,HELM,243,6620,7222,4814,5416,2853,2877,2567,212977,213087,null
SHADOW,Duskhunter Visor,ARTIFACT3,ATTACK,HELM,292,7944,8666,5777,6499,2853,2877,2567,212977,213087,null
SHADOW,Duskhunter Visor,ARTIFACT4,ATTACK,HELM,351,9532,10399,6932,7799,2853,2877,2567,212977,213087,null
NONE,Easter Basket,ARTIFACT1,ATTACK,TALISMAN,217,5897,6433,4289,4825,6433,6445,6465,217165,217035,null
NONE,Easter Basket,ARTIFACT2,ATTACK,TALISMAN,261,7076,7720,5147,5790,6433,6445,6465,217165,217035,null
NONE,Easter Basket,ARTIFACT3,ATTACK,TALISMAN,312,8491,9264,6176,6948,6433,6445,6465,217165,217035,null
NONE,Easter Basket,ARTIFACT4,ATTACK,TALISMAN,376,10190,11117,7411,8338,6433,6445,6465,217165,217035,null
NONE,Happy Easter Necklace,ARTIFACT1,DEFENSE,NECKLACE,215,4267,5868,6402,4801,6457,6469,6437,217155,217013,null
NONE,Happy Easter Necklace,ARTIFACT2,DEFENSE,NECKLACE,259,5121,7042,7682,5761,6457,6469,6437,217155,217013,null
NONE,Happy Easter Necklace,ARTIFACT3,DEFENSE,NECKLACE,309,6145,8450,9219,6914,6457,6469,6437,217155,217013,null
NONE,Happy Easter Necklace,ARTIFACT4,DEFENSE,NECKLACE,372,7374,10140,11063,8296,6457,6469,6437,217155,217013,null
WIND,Boots of Bravado,ARTIFACT1,MAGIC,BOOTS,209,4118,4633,5663,6178,4025,3463,3459,213029,213111,null
WIND,Boots of Bravado,ARTIFACT2,MAGIC,BOOTS,250,4942,5560,6795,7413,4025,3463,3459,213029,213111,null
WIND,Boots of Bravado,ARTIFACT3,MAGIC,BOOTS,300,5930,6672,8154,8896,4025,3463,3459,213029,213111,null
WIND,Boots of Bravado,ARTIFACT4,MAGIC,BOOTS,362,7117,8006,9785,10675,4025,3463,3459,213029,213111,null
ABYSS,Three Spirit Amulet,ARTIFACT1,ATTACK,NECKLACE,203,5516,6018,4012,4513,6449,7135,5349,217813,217901,null
ABYSS,Three Spirit Amulet,ARTIFACT2,ATTACK,NECKLACE,243,6620,7222,4814,5416,6449,7135,5349,217813,217901,null
ABYSS,Three Spirit Amulet,ARTIFACT3,ATTACK,NECKLACE,292,7944,8666,5777,6499,6449,7135,5349,217813,217901,null
ABYSS,Three Spirit Amulet,ARTIFACT4,ATTACK,NECKLACE,351,9532,10399,6932,7799,6449,7135,5349,217813,217901,null
THUNDER,Thunderclappers,ARTIFACT1,ATTACK,GLOVES,213,5780,6306,4204,4729,4389,4397,3447,221343,221371,null
THUNDER,Thunderclappers,ARTIFACT2,ATTACK,GLOVES,255,6936,7567,5044,5675,4389,4397,3447,221343,221371,null
THUNDER,Thunderclappers,ARTIFACT3,ATTACK,GLOVES,306,8324,9081,6053,6810,4389,4397,3447,221343,221371,null
THUNDER,Thunderclappers,ARTIFACT4,ATTACK,GLOVES,368,9989,10897,7264,8172,4389,4397,3447,221343,221371,null
SHADOW,Green Venom,ARTIFACT1,ATTACK,TALISMAN,209,5663,6178,4118,4633,4049,4421,3459,221921,222023,null
SHADOW,Green Venom,ARTIFACT2,ATTACK,TALISMAN,250,6795,7413,4942,5560,4049,4421,3459,221921,222023,null
SHADOW,Green Venom,ARTIFACT3,ATTACK,TALISMAN,300,8154,8896,5930,6672,4049,4421,3459,221921,222023,null
SHADOW,Green Venom,ARTIFACT4,ATTACK,TALISMAN,362,9785,10675,7117,8006,4049,4421,3459,221921,222023,null
DRAGON,Eternal Scale Shield,ARTIFACT1,NONE,OFF_HAND,199,5429,5922,3948,4441,null,null,null,221949,222007,Blue Benefit
DRAGON,Eternal Scale Shield,ARTIFACT2,NONE,OFF_HAND,239,6515,7106,4738,5329,null,null,null,221949,222007,Blue Benefit
DRAGON,Eternal Scale Shield,ARTIFACT3,NONE,OFF_HAND,286,7817,8528,5685,6395,null,null,null,221949,222007,Blue Benefit
DRAGON,Eternal Scale Shield,ARTIFACT4,NONE,OFF_HAND,344,9381,10233,6822,7674,null,null,null,221949,222007,Blue Benefit
SACRED,Visor of Supremacy,ARTIFACT1,ATTACK,HELM,209,5692,6210,4140,4657,4013,3407,2893,221931,222005,null
SACRED,Visor of Supremacy,ARTIFACT2,ATTACK,HELM,250,6830,7452,4968,5589,4013,3407,2893,221931,222005,null
SACRED,Visor of Supremacy,ARTIFACT3,ATTACK,HELM,300,8196,8942,5962,6706,4013,3407,2893,221931,222005,null
SACRED,Visor of Supremacy,ARTIFACT4,ATTACK,HELM,362,9835,10731,7154,8048,4013,3407,2893,221931,222005,null
BEAST,Spike Stompers,ARTIFACT1,DEFENSE,BOOTS,204,4033,5545,6049,4537,3463,3427,2563,221967,222021,null
BEAST,Spike Stompers,ARTIFACT2,DEFENSE,BOOTS,245,4840,6654,7259,5445,3463,3427,2563,221967,222021,null
BEAST,Spike Stompers,ARTIFACT3,DEFENSE,BOOTS,294,5808,7985,8711,6534,3463,3427,2563,221967,222021,null
BEAST,Spike Stompers,ARTIFACT4,DEFENSE,BOOTS,353,6969,9582,10453,7840,3463,3427,2563,221967,222021,null
WIND,Bewitched Blast Ring,ARTIFACT1,DEFENSE,RING,209,4140,5692,6210,4657,4045,4369,3423,221911,222019,null
WIND,Bewitched Blast Ring,ARTIFACT2,DEFENSE,RING,250,4968,6830,7452,5589,4045,4369,3423,221911,222019,null
WIND,Bewitched Blast Ring,ARTIFACT3,DEFENSE,RING,300,5962,8196,8942,6706,4045,4369,3423,221911,222019,null
WIND,Bewitched Blast Ring,ARTIFACT4,DEFENSE,RING,362,7154,9835,10731,8048,4045,4369,3423,221911,222019,null
MYTH,Battle Beetle,ARTIFACT1,NONE,OFF_HAND,220,6059,6534,4396,4871,null,null,null,225023,225047,Second Chance
MYTH,Battle Beetle,ARTIFACT2,NONE,OFF_HAND,264,7271,7841,5275,5845,null,null,null,225023,225047,Second Chance
MYTH,Battle Beetle,ARTIFACT3,NONE,OFF_HAND,318,8725,9409,6330,7014,null,null,null,225023,225047,Second Chance
MYTH,Battle Beetle,ARTIFACT4,NONE,OFF_HAND,382,10470,11291,7596,8417,null,null,null,225023,225047,Second Chance
BEAST,Battle Bull Crown,ARTIFACT1,ATTACK,HELM,222,5820,6720,4277,5108,10423,7347,7335,224585,224649,null
BEAST,Battle Bull Crown,ARTIFACT2,ATTACK,HELM,267,6984,8064,5132,6130,10423,7347,7335,224585,224649,null
BEAST,Battle Bull Crown,ARTIFACT3,ATTACK,HELM,319,8381,9677,6159,7356,10423,7347,7335,224585,224649,null
BEAST,Battle Bull Crown,ARTIFACT4,ATTACK,HELM,384,10057,11612,7390,8827,10423,7347,7335,224585,224649,null
BEAST,Battle Bull Armor,ARTIFACT1,DEFENSE,CHEST,220,4396,6302,6468,4752,10415,7339,7155,224565,224645,null
BEAST,Battle Bull Armor,ARTIFACT2,DEFENSE,CHEST,265,5275,7563,7762,5702,10415,7339,7155,224565,224645,null
BEAST,Battle Bull Armor,ARTIFACT3,DEFENSE,CHEST,318,6330,9075,9314,6843,10415,7339,7155,224565,224645,null
BEAST,Battle Bull Armor,ARTIFACT4,DEFENSE,CHEST,382,7596,10891,11177,8211,10415,7339,7155,224565,224645,null
BEAST,Bull Gloves,ARTIFACT1,MAGIC,GLOVES,220,5762,5160,4158,6720,10419,7355,6461,224575,224647,null
BEAST,Bull Gloves,ARTIFACT2,MAGIC,GLOVES,264,6915,6192,4990,8064,10419,7355,6461,224575,224647,null
BEAST,Bull Gloves,ARTIFACT3,MAGIC,GLOVES,316,8298,7430,5988,9677,10419,7355,6461,224575,224647,null
BEAST,Bull Gloves,ARTIFACT4,MAGIC,GLOVES,380,9957,8916,7185,11612,10419,7355,6461,224575,224647,null
BEAST,Bull Stompers,ARTIFACT1,ATTACK,BOOTS,221,6296,6480,4396,4704,6465,7151,7335,224615,224657,null
BEAST,Bull Stompers,ARTIFACT2,ATTACK,BOOTS,265,7556,7776,5275,5645,6465,7151,7335,224615,224657,null
BEAST,Bull Stompers,ARTIFACT3,ATTACK,BOOTS,318,9067,9331,6330,6774,6465,7151,7335,224615,224657,null
BEAST,Bull Stompers,ARTIFACT4,ATTACK,BOOTS,382,10880,11197,7596,8129,6465,7151,7335,224615,224657,null
BEAST,Hank of Safety,ARTIFACT1,DEFENSE,TALISMAN,221,4469,6000,6772,4633,10403,6469,7339,224559,224659,null
BEAST,Hank of Safety,ARTIFACT2,DEFENSE,TALISMAN,265,5363,7200,8126,5560,10403,6469,7339,224559,224659,null
BEAST,Hank of Safety,ARTIFACT3,DEFENSE,TALISMAN,317,6435,8640,9751,6672,10403,6469,7339,224559,224659,null
BEAST,Hank of Safety,ARTIFACT4,DEFENSE,TALISMAN,382,7722,10368,11701,8006,10403,6469,7339,224559,224659,null
BEAST,Ivory Horns Ring,ARTIFACT1,MAGIC,RING,219,4484,4633,6178,6468,10407,7355,10411,224553,224655,null
BEAST,Ivory Horns Ring,ARTIFACT2,MAGIC,RING,263,5381,5560,7413,7762,10407,7355,10411,224553,224655,null
BEAST,Ivory Horns Ring,ARTIFACT3,MAGIC,RING,316,6458,6672,8896,9314,10407,7355,10411,224553,224655,null
BEAST,Ivory Horns Ring,ARTIFACT4,MAGIC,RING,380,7749,8006,10675,11177,10407,7355,10411,224553,224655,null
BEAST,Battle Bell,ARTIFACT1,ATTACK,NECKLACE,219,5970,6568,4234,5040,10399,7347,7127,224547,224643,null
BEAST,Battle Bell,ARTIFACT2,ATTACK,NECKLACE,263,7164,7881,5080,6048,10399,7347,7127,224547,224643,null
BEAST,Battle Bell,ARTIFACT3,ATTACK,NECKLACE,316,8597,9457,6096,7258,10399,7347,7127,224547,224643,null
BEAST,Battle Bell,ARTIFACT4,ATTACK,NECKLACE,380,10316,11349,7316,8709,10399,7347,7127,224547,224643,null
WIND,Veil of Wind,ARTIFACT1,DEFENSE,HELM,219,4453,6077,6383,4871,10439,7351,7143,224227,224347,null
WIND,Veil of Wind,ARTIFACT2,DEFENSE,HELM,263,5344,7292,7659,5845,10439,7351,7143,224227,224347,null
WIND,Veil of Wind,ARTIFACT3,DEFENSE,HELM,316,6413,8751,9191,7014,10439,7351,7143,224227,224347,null
WIND,Veil of Wind,ARTIFACT4,DEFENSE,HELM,380,7695,10501,11029,8417,10439,7351,7143,224227,224347,null
WIND,Zephyros Armor,ARTIFACT1,MAGIC,CHEST,220,4328,4871,5970,6703,10443,7331,6473,224187,224339,null
WIND,Zephyros Armor,ARTIFACT2,MAGIC,CHEST,265,5194,5845,7164,8044,10443,7331,6473,224187,224339,null
WIND,Zephyros Armor,ARTIFACT3,MAGIC,CHEST,317,6233,7014,8597,9653,10443,7331,6473,224187,224339,null
WIND,Zephyros Armor,ARTIFACT4,MAGIC,CHEST,382,7479,8417,10316,11583,10443,7331,6473,224187,224339,null
WIND,Wind Whisper Gloves,ARTIFACT1,ATTACK,GLOVES,219,5833,6653,4234,5010,10447,6465,7163,224207,224343,null
WIND,Wind Whisper Gloves,ARTIFACT2,ATTACK,GLOVES,264,7000,7983,5080,6012,10447,6465,7163,224207,224343,null
WIND,Wind Whisper Gloves,ARTIFACT3,ATTACK,GLOVES,317,8400,9580,6096,7214,10447,6465,7163,224207,224343,null
WIND,Wind Whisper Gloves,ARTIFACT4,ATTACK,GLOVES,380,10080,11496,7316,8657,10447,6465,7163,224207,224343,null
WIND,Zephyr Walkers,ARTIFACT1,DEFENSE,BOOTS,218,4285,6158,6454,4704,10427,7351,7131,224287,224361,null
WIND,Zephyr Walkers,ARTIFACT2,DEFENSE,BOOTS,263,5142,7390,7744,5645,10427,7351,7131,224287,224361,null
WIND,Zephyr Walkers,ARTIFACT3,DEFENSE,BOOTS,314,6171,8868,9293,6774,10427,7351,7131,224287,224361,null
WIND,Zephyr Walkers,ARTIFACT4,DEFENSE,BOOTS,378,7405,10642,11152,8129,10427,7351,7131,224287,224361,null
WIND,Deadly Twins,ARTIFACT1,MAGIC,TALISMAN,219,4200,4990,5839,6772,10431,7343,7171,224171,224365,null
WIND,Deadly Twins,ARTIFACT2,MAGIC,TALISMAN,263,5040,5988,7007,8126,10431,7343,7171,224171,224365,null
WIND,Deadly Twins,ARTIFACT3,MAGIC,TALISMAN,316,6048,7185,8408,9751,10431,7343,7171,224171,224365,null
WIND,Deadly Twins,ARTIFACT4,MAGIC,TALISMAN,380,7258,8622,10090,11701,10431,7343,7171,224171,224365,null
WIND,Ring of Atmospheres,ARTIFACT1,ATTACK,RING,219,5970,6586,4350,4876,10435,7139,10451,231115,231131,null
WIND,Ring of Atmospheres,ARTIFACT2,ATTACK,RING,264,7164,7903,5220,5851,10435,7139,10451,231115,231131,null
WIND,Ring of Atmospheres,ARTIFACT3,ATTACK,RING,316,8597,9483,6264,7021,10435,7139,10451,231115,231131,null
WIND,Ring of Atmospheres,ARTIFACT4,ATTACK,RING,380,10316,11380,7517,8425,10435,7139,10451,231115,231131,null
WIND,Wind Crystal Pendant,ARTIFACT1,DEFENSE,NECKLACE,219,4200,6077,6468,5040,10427,7155,6457,224147,224335,null
WIND,Wind Crystal Pendant,ARTIFACT2,DEFENSE,NECKLACE,262,5040,7292,7762,6048,10427,7155,6457,224147,224335,null
WIND,Wind Crystal Pendant,ARTIFACT3,DEFENSE,NECKLACE,316,6048,8751,9314,7258,10427,7155,6457,224147,224335,null
WIND,Wind Crystal Pendant,ARTIFACT4,DEFENSE,NECKLACE,380,7258,10501,11177,8709,10427,7155,6457,224147,224335,null
ICE,Mammoth Hunter Crown,ARTIFACT1,MAGIC,HELM,221,4255,4800,6296,6560,6461,7331,7159,224217,224345,null
ICE,Mammoth Hunter Crown,ARTIFACT2,MAGIC,HELM,265,5106,5760,7556,7872,6461,7331,7159,224217,224345,null
ICE,Mammoth Hunter Crown,ARTIFACT3,MAGIC,HELM,318,6127,6912,9067,9447,6461,7331,7159,224217,224345,null
ICE,Mammoth Hunter Crown,ARTIFACT4,MAGIC,HELM,382,7353,8294,10880,11336,6461,7331,7159,224217,224345,null
ICE,Mammoth Hunter Armor,ARTIFACT1,ATTACK,CHEST,223,5910,6599,4277,5227,10471,7151,7175,224177,224337,null
ICE,Mammoth Hunter Armor,ARTIFACT2,ATTACK,CHEST,268,7092,7919,5132,6273,10471,7151,7175,224177,224337,null
ICE,Mammoth Hunter Armor,ARTIFACT3,ATTACK,CHEST,321,8510,9502,6159,7527,10471,7151,7175,224177,224337,null
ICE,Mammoth Hunter Armor,ARTIFACT4,ATTACK,CHEST,386,10212,11403,7390,9033,10471,7151,7175,224177,224337,null
ICE,Ice Hunt Gloves,ARTIFACT1,DEFENSE,GLOVES,222,4396,6240,6475,4949,10475,7167,6469,224197,224341,null
ICE,Ice Hunt Gloves,ARTIFACT2,DEFENSE,GLOVES,267,5275,7488,7770,5939,10475,7167,6469,224197,224341,null
ICE,Ice Hunt Gloves,ARTIFACT3,DEFENSE,GLOVES,322,6330,8986,9324,7126,10475,7167,6469,224197,224341,null
ICE,Ice Hunt Gloves,ARTIFACT4,DEFENSE,GLOVES,386,7596,10783,11189,8552,10475,7167,6469,224197,224341,null
ICE,Thick Ice Stompers,ARTIFACT1,MAGIC,BOOTS,219,4382,4920,5898,6568,10479,7343,7147,224277,224359,null
ICE,Thick Ice Stompers,ARTIFACT2,MAGIC,BOOTS,263,5259,5904,7078,7881,10479,7343,7147,224277,224359,null
ICE,Thick Ice Stompers,ARTIFACT3,MAGIC,BOOTS,316,6311,7085,8493,9457,10479,7343,7147,224277,224359,null
ICE,Thick Ice Stompers,ARTIFACT4,MAGIC,BOOTS,380,7573,8502,10192,11349,10479,7343,7147,224277,224359,null
ICE,Mammoth Skull,ARTIFACT1,ATTACK,TALISMAN,220,6016,6568,4374,4969,10459,6449,10455,224165,224363,null
ICE,Mammoth Skull,ARTIFACT2,ATTACK,TALISMAN,264,7219,7881,5249,5963,10459,6449,10455,224165,224363,null
ICE,Mammoth Skull,ARTIFACT3,ATTACK,TALISMAN,318,8662,9457,6299,7156,10459,6449,10455,224165,224363,null
ICE,Mammoth Skull,ARTIFACT4,ATTACK,TALISMAN,382,10395,11349,7558,8587,10459,6449,10455,224165,224363,null
ICE,Broken Ice Ring,ARTIFACT1,DEFENSE,RING,221,4396,6059,6653,4822,10463,7179,6453,224153,234919,null
ICE,Broken Ice Ring,ARTIFACT2,DEFENSE,RING,266,5275,7271,7983,5786,10463,7179,6453,224153,234919,null
ICE,Broken Ice Ring,ARTIFACT3,DEFENSE,RING,320,6330,8725,9580,6943,10463,7179,6453,224153,234919,null
ICE,Broken Ice Ring,ARTIFACT4,DEFENSE,RING,384,7596,10470,11496,8332,10463,7179,6453,224153,234919,null
ICE,Hunter's Pride Pendant,ARTIFACT1,MAGIC,NECKLACE,221,4492,4969,5892,6574,10467,7355,7135,224141,224333,null
ICE,Hunter's Pride Pendant,ARTIFACT2,MAGIC,NECKLACE,265,5390,5963,7070,7888,10467,7355,7135,224141,224333,null
ICE,Hunter's Pride Pendant,ARTIFACT3,MAGIC,NECKLACE,318,6468,7156,8484,9466,10467,7355,7135,224141,224333,null
ICE,Hunter's Pride Pendant,ARTIFACT4,MAGIC,NECKLACE,382,7761,8587,10181,11359,10467,7355,7135,224141,224333,null
HEX,Mad Crown Ring,ARTIFACT1,MAGIC,RING,202,3990,4489,5486,5986,2913,2837,2181,224065,224099,null
HEX,Mad Crown Ring,ARTIFACT2,MAGIC,RING,242,4788,5387,6584,7183,2913,2837,2181,224065,224099,null
HEX,Mad Crown Ring,ARTIFACT3,MAGIC,RING,290,5746,6464,7900,8619,2913,2837,2181,224065,224099,null
HEX,Mad Crown Ring,ARTIFACT4,MAGIC,RING,349,6895,7757,9480,10343,2913,2837,2181,224065,224099,null
WIND,Spectacular Shard Shield,ARTIFACT1,NONE,OFF_HAND,223,4418,5212,6018,6713,null,null,null,224267,224355,Blue Dance Chance
WIND,Spectacular Shard Shield,ARTIFACT2,NONE,OFF_HAND,268,5302,6254,7222,8055,null,null,null,224267,224355,Blue Dance Chance
WIND,Spectacular Shard Shield,ARTIFACT3,NONE,OFF_HAND,321,6362,7505,8666,9666,null,null,null,224267,224355,Blue Dance Chance
WIND,Spectacular Shard Shield,ARTIFACT4,NONE,OFF_HAND,386,7635,9006,10399,11600,null,null,null,224267,224355,Blue Dance Chance
NOBLE,Legendary Roar,ARTIFACT1,DEFENSE,NECKLACE,204,4033,5545,6049,4537,3451,4009,2877,225913,226481,null
NOBLE,Legendary Roar,ARTIFACT2,DEFENSE,NECKLACE,245,4840,6654,7259,5445,3451,4009,2877,225913,226481,null
NOBLE,Legendary Roar,ARTIFACT3,DEFENSE,NECKLACE,294,5808,7985,8711,6534,3451,4009,2877,225913,226481,null
NOBLE,Legendary Roar,ARTIFACT4,DEFENSE,NECKLACE,353,6969,9582,10453,7840,3451,4009,2877,225913,226481,null
ICE,Face of Frost,ARTIFACT1,MAGIC,HELM,204,4033,4537,5545,6049,3415,3451,2889,226319,226541,null
ICE,Face of Frost,ARTIFACT2,MAGIC,HELM,245,4840,5445,6654,7259,3415,3451,2889,226319,226541,null
ICE,Face of Frost,ARTIFACT3,MAGIC,HELM,294,5808,6534,7985,8711,3415,3451,2889,226319,226541,null
ICE,Face of Frost,ARTIFACT4,MAGIC,HELM,353,6969,7840,9582,10453,3415,3451,2889,226319,226541,null
LAVA,Basalt Chisel,ARTIFACT1,MAGIC,TALISMAN,203,4012,4513,5516,6018,2837,2567,2527,226273,226547,null
LAVA,Basalt Chisel,ARTIFACT2,MAGIC,TALISMAN,243,4814,5416,6620,7222,2837,2567,2527,226273,226547,null
LAVA,Basalt Chisel,ARTIFACT3,MAGIC,TALISMAN,292,5777,6499,7944,8666,2837,2567,2527,226273,226547,null
LAVA,Basalt Chisel,ARTIFACT4,MAGIC,TALISMAN,351,6932,7799,9532,10399,2837,2567,2527,226273,226547,null
MYTH,Gloves of Chosen Destiny,ARTIFACT1,MAGIC,GLOVES,209,4118,4633,5663,6178,4005,3427,2571,226301,226485,null
MYTH,Gloves of Chosen Destiny,ARTIFACT2,MAGIC,GLOVES,250,4942,5560,6795,7413,4005,3427,2571,226301,226485,null
MYTH,Gloves of Chosen Destiny,ARTIFACT3,MAGIC,GLOVES,300,5930,6672,8154,8896,4005,3427,2571,226301,226485,null
MYTH,Gloves of Chosen Destiny,ARTIFACT4,MAGIC,GLOVES,362,7117,8006,9785,10675,4005,3427,2571,226301,226485,null
DEATH,Boots of Plague,ARTIFACT1,ATTACK,BOOTS,203,5516,6018,4012,4513,2873,2853,2531,226355,226545,null
DEATH,Boots of Plague,ARTIFACT2,ATTACK,BOOTS,243,6620,7222,4814,5416,2873,2853,2531,226355,226545,null
DEATH,Boots of Plague,ARTIFACT3,ATTACK,BOOTS,292,7944,8666,5777,6499,2873,2853,2531,226355,226545,null
DEATH,Boots of Plague,ARTIFACT4,ATTACK,BOOTS,351,9532,10399,6932,7799,2873,2853,2531,226355,226545,null
NECRO,Necromancer's Amulet,ARTIFACT1,MAGIC,NECKLACE,205,4075,4585,5604,6114,4053,4405,3455,225903,226479,null
NECRO,Necromancer's Amulet,ARTIFACT2,MAGIC,NECKLACE,246,4890,5502,6725,7337,4053,4405,3455,225903,226479,null
NECRO,Necromancer's Amulet,ARTIFACT3,MAGIC,NECKLACE,295,5868,6603,8070,8804,4053,4405,3455,225903,226479,null
NECRO,Necromancer's Amulet,ARTIFACT4,MAGIC,NECKLACE,355,7042,7923,9684,10565,4053,4405,3455,225903,226479,null
VENOM,Spinner of Spite,ARTIFACT1,ATTACK,TALISMAN,209,5663,6178,4118,4633,4049,4421,3459,227049,226729,null
VENOM,Spinner of Spite,ARTIFACT2,ATTACK,TALISMAN,250,6795,7413,4942,5560,4049,4421,3459,227049,226729,null
VENOM,Spinner of Spite,ARTIFACT3,ATTACK,TALISMAN,300,8154,8896,5930,6672,4049,4421,3459,227049,226729,null
VENOM,Spinner of Spite,ARTIFACT4,ATTACK,TALISMAN,362,9785,10675,7117,8006,4049,4421,3459,227049,226729,null
SACRED,Sanctity Gloves,ARTIFACT1,ATTACK,GLOVES,203,5516,6018,4012,4513,2853,2873,2233,226283,226483,null
SACRED,Sanctity Gloves,ARTIFACT2,ATTACK,GLOVES,243,6620,7222,4814,5416,2853,2873,2233,226283,226483,null
SACRED,Sanctity Gloves,ARTIFACT3,ATTACK,GLOVES,292,7944,8666,5777,6499,2853,2873,2233,226283,226483,null
